Cluster,ProdCat2,Gross_Turnover,Customer_Count,Cumulative_Turnover_Sum,Cluster_Total_Turnover,Cumulative_Gross_Turnover_Pct
3,Wi-Fi Hotspots,1927255.8796,433,458282385.5492,537055577.6772,85.33239474605233
3,Encrypted Communication Services,1891889.2616,71,460174274.8108,537055577.6772,85.68466541229931
3,Web Conferencing Services,1869051.1623,329,462043325.9731,537055577.6772,86.03268361376438
3,Group Mobile Plans,1863513.7588,409,463906839.7319,537055577.6772,86.37967074810526
3,Server Management Services,1826964.0507,390,465733803.7826,537055577.6772,86.71985230968623
3,Digital Workspace Solutions,1798785.0204,426,467532588.803,537055577.6772,87.05478692263259
3,Fraud Detection Services,1780320.0103,27,469312908.8133,537055577.6772,87.38628334205347
3,Digital ID Services,1756974.4734,163,471069883.2867,537055577.6772,87.71343281157374
3,Data Add-Ons,1681335.2125,175,472751218.4992,537055577.6772,88.02649821530196
3,Online Health Services,1677996.3697,493,474429214.8689,537055577.6772,88.33894192493763
3,Family Mobile Plans,1645567.122,567,476074781.9909,537055577.6772,88.64534729346897
3,Teleconferencing Services,1631800.5073,557,477706582.4982,537055577.6772,88.949189311898
3,Virtual Event Hosting,1507721.3095,470,479214303.8077,537055577.6772,89.22992772560575
3,Remote Learning Platforms,1438853.5934000001,492,480653157.4011,537055577.6772,89.49784293833348
3,Telemedicine Services,1414062.3904,317,482067219.7915,537055577.6772,89.76114201745597
3,Webinar Hosting Services,1393120.6256,257,483460340.4171,537055577.6772,90.02054173016826
3,Technology Advisory,1392289.7418,13,484852630.1589,537055577.6772,90.27978673192798
3,Online Tutoring Services,1372148.9631,170,486224779.122,537055577.6772,90.53528151126436
3,Forum Hosting Services,1339253.9888,133,487564033.1108,537055577.6772,90.78465123098543
3,Learning Management Systems (LMS),1271700.3709,210,488835733.4817,537055577.6772,91.02144243542654
3,Professional Networking Platforms,1262242.914,232,490097976.3957,537055577.6772,91.2564726569651
3,Online Publishing Platforms,1261852.7456,362,491359829.1413,537055577.6772,91.49143022896494
3,Online Communities,1228002.4641,132,492587831.6054,537055577.6772,91.72008486270158
3,TV and Entertainment Packages,1190924.6896,35,493778756.295,537055577.6772,91.9418355974674
3,Social Networking Platforms,1164522.321,403,494943278.616,537055577.6772,92.15867019883895
3,Crowdsourcing Platforms,1132335.9387,152,496075614.5547,537055577.6772,92.36951168075734
3,Cloud Storage Services,1111883.3791,317,497187497.9338,537055577.6772,92.57654488650282
3,Virtual Classrooms,1054602.2158,230,498242100.14959997,537055577.6772,92.77291231282416
3,Crowdfunding Platforms,1004453.305,284,499246553.4546,537055577.6772,92.95994198847605
3,Other Financial Services,1001577.5269,112,500248130.98149997,537055577.6772,93.14643619289933
3,Mobile Payment Solutions,996909.2188,173,501245040.2003,537055577.6772,93.3320611561688
3,Grant Management Solutions,966687.4921,110,502211727.6924,537055577.6772,93.51205881977766
3,Client Communication Management,954392.5121,107,503166120.2045,537055577.6772,93.68976715235432
3,Help Desk Services,920033.0974,183,504086153.30189997,537055577.6772,93.86107774582756
3,Chatbot Development,906455.7591,177,504992609.061,537055577.6772,94.02986023255276
3,Merchant Services,906401.7579,100,505899010.8189,537055577.6772,94.19863266422925
3,Mobile Wallet Services,903051.5441,253,506802062.363,537055577.6772,94.36678128452769
3,Customer Loyalty Programs,897328.4311,203,507699390.7941,537055577.6772,94.5338642585061
3,IoT Strategy and Consulting,873657.2403,265,508573048.0344,537055577.6772,94.69653964567527
3,Research Databases,864029.7664,242,509437077.8008,537055577.6772,94.8574223926969
3,Mobile Banking Services,861824.027,581,510298901.8278,537055577.6772,95.01789443000959
3,Donation Management Platforms,859202.9454,338,511158104.7732,537055577.6772,95.17787842070122
3,Call Center Outsourcing,851791.8645,124,512009896.6377,537055577.6772,95.33648246465958
3,CRM (Customer Relationship Management),831740.3182,504,512841636.9559,537055577.6772,95.49135290130924
3,Customer Support Services,830686.0985,215,513672323.0544,537055577.6772,95.6460270417572
3,Mobile Device Repair Services,827446.7031,242,514499769.7575,537055577.6772,95.80009800526507
3,AI-Powered Customer Support,826088.8119,88,515325858.5694,537055577.6772,95.95391612879575
3,Blogging Platforms,819406.6325,126,516145265.2019,537055577.6772,96.10649002739373
3,Online Gaming Services,813903.0711,110,516959168.273,537055577.6772,96.25803916028241
3,Task Management Tools,751043.7724,179,517710212.0454,537055577.6772,96.39788386232392
3,VR Game Development,739476.9226,406,518449688.968,537055577.6772,96.53557481151735
3,Project Management Tools,727990.9878,47,519177679.9558,537055577.6772,96.67112707427357
3,eSports Services,717549.3856,86,519895229.3414,537055577.6772,96.80473510581167
3,Game Development Services,641649.1216,126,520536878.463,537055577.6772,96.92421047265827
3,AR Game Development,630606.2283,320,521167484.6913,537055577.6772,97.04162964760239
3,Multiplayer Gaming Platforms,592835.4099,543,521760320.1012,537055577.6772,97.15201587847706
3,Live Streaming Services,592492.2369,178,522352812.3381,537055577.6772,97.26233821037846
3,Music Download Services,572796.5478,131,522925608.8859,537055577.6772,97.36899319574839
3,Cloud Gaming Services,546878.7661,266,523472487.652,537055577.6772,97.47082227803169
3,eLearning Platforms,527726.972,80,524000214.624,537055577.6772,97.56908528728717
3,Educational Content Services,514867.63539999997,183,524515082.2594,537055577.6772,97.66495388204729
3,Wi-Fi Calling Services,507289.6302,76,525022371.8896,537055577.6772,97.75941144869134
3,Pay-Per-View (PPV) Services,505669.0176,136,525528040.9072,537055577.6772,97.85356725651052
3,Feedback Management Services,483055.8628,27,526011096.77,537055577.6772,97.94351248431902
3,Video Download Services,472255.3496,157,526483352.1196,537055577.6772,98.03144665151315
3,E-book Services,457316.4215,51,526940668.5411,537055577.6772,98.116599183301
3,Audiobook Services,452350.6688,11,527393019.2099,537055577.6772,98.20082708961127
3,Microblogging Services,379134.3617,427,527772153.5716,537055577.6772,98.27142208526139
3,Digital Advertising Solutions,372360.2218,90,528144513.7934,537055577.6772,98.34075573289066
3,Online Reputation Management,361364.2047,98,528505877.9981,537055577.6772,98.40804191698781
3,Media Licensing Services,360510.7921,116,528866388.7902,537055577.6772,98.47516919525931
3,Social Media Management,357128.7714,165,529223517.56159997,537055577.6772,98.54166673969308
3,News and Information Subscriptions,353531.1702,30,529577048.7318,537055577.6772,98.60749440909913
3,Other Content and Media,339919.6451,156,529916968.3769,537055577.6772,98.67078760615897
3,Media Distribution Services,336446.2436,107,530253414.62049997,537055577.6772,98.7334340542333
3,In-App Advertising Services,329499.8677,53,530582914.4882,537055577.6772,98.79478708386297
3,Programmatic Advertising,307276.4274,251,530890190.9156,537055577.6772,98.85200209850429
3,Search Engine Marketing (SEM),299025.6074,139,531189216.523,537055577.6772,98.90768080659876
3,Search Engine Optimization (SEO),296021.9514,175,531485238.4744,537055577.6772,98.96280023253979
3,Email Marketing Services,294534.0043,152,531779772.4787,537055577.6772,99.0176426020342
3,Content Marketing Services,291241.4263,62,532071013.905,537055577.6772,99.07187189196348
3,Mobile Advertising Solutions,291029.9513,198,532362043.8563,537055577.6772,99.12606180514877
3,SMS Marketing Services,277657.8886,34,532639701.7449,537055577.6772,99.17776183399883
3,Retargeting Services,276916.2959,65,532916618.0408,537055577.6772,99.22932377794096
3,Video on Demand (VoD),268602.8031,69,533185220.8439,537055577.6772,99.27933774563157
3,Social Media Advertising,253955.3677,55,533439176.2116,537055577.6772,99.3266243539931
3,VoIP (Voice Over IP) Services,243977.1022,80,533683153.3138,537055577.6772,99.37205300464694
3,Fixed-Line Telephone Services,228448.3064,80,533911601.6202,537055577.6772,99.41459018625262
3,Analytics and Reporting Services,227064.22699999998,36,534138665.8472,537055577.6772,99.45686965162604
3,Time Tracking Tools,220577.1876,56,534359243.0348,537055577.6772,99.4979412272261
3,Push-to-Talk Services,203213.62050000002,44,534562456.6553,537055577.6772,99.53577969850292
3,Display Advertising Services,185737.674,88,534748194.3293,537055577.6772,99.57036414035963
3,Remote Desktop Services,171805.182,23,534919999.5113,537055577.6772,99.6023543456831
3,Broadband Internet (DSL),160826.0917,65,535080825.603,537055577.6772,99.63230023925253
3,Mobile Devices (Tablets),144550.4961,94,535225376.0991,537055577.6772,99.65921560930143
3,Wearable Devices (Smartwatches),143556.74109999998,94,535368932.8402,537055577.6772,99.68594594170406
3,Mobile Devices (Smartphones),137586.6426,101,535506519.4828,537055577.6772,99.71156463897094
3,Smart Glasses,121950.4899,28,535628469.9727,537055577.6772,99.7342718772846
3,Routers and Modems,102986.6452,48,535731456.6179,537055577.6772,99.75344803883671
3,E-SIM Technology,102365.0108,106,535833821.6287,537055577.6772,99.77250845177251
3,Satellite Communication Services,99873.385,37,535933695.0137,537055577.6772,99.79110492281784
3,3G Services,94668.2758,12,536028363.2895,537055577.6772,99.8087322000932
3,SIM Cards,94231.1481,137,536122594.4376,537055577.6772,99.82627808398618
3,Smart Home Services,82023.5414,5,536204617.979,537055577.6772,99.8415509057963
3,Hosted Email Services,79373.03989999999,46,536283991.0189,537055577.6772,99.85633020298621
3,Website Hosting Services,77423.8988,29,536361414.9177,537055577.6772,99.8707465691908
3,Digital Content Creation,77328.99960000001,7,536438743.9173,537055577.6772,99.88514526511989
3,M2M (Machine-to-Machine) Communication,74371.6027,7,536513115.52,537055577.6772,99.89899329236162
3,Content Streaming Services (Video),71530.4633,92,536584645.9833,537055577.6772,99.91231229811693
3,Remote Workforce Solutions,54282.5594,16,536638928.5427,537055577.6772,99.922419736091
3,Domain Registration Services,51319.238600000004,41,536690247.7813,537055577.6772,99.93197540234475
3,Gaming Analytics Services,44146.0933,53,536734393.8746,537055577.6772,99.94019542558536
3,Virtual Meetups,41420.9376,2,536775814.8122,537055577.6772,99.94790802355877
3,Online Discussion Groups,37280.454,8,536813095.2662,537055577.6772,99.95484966154737
3,Customer Relationship Management (CRM),22653.3652,3,536835748.6314,537055577.6772,99.95906772875337
3,Workplace Modernization,20771.7598,12,536856520.3912,537055577.6772,99.96293544015298
3,E-Commerce Solutions,20406.663,10,536876927.0542,537055577.6772,99.9667351703575
3,Music Streaming Services,19471.963,37,536896399.0172,537055577.6772,99.97036085898439
3,Content Distribution Services,18341.570200000002,41,536914740.5874,537055577.6772,99.9737760679427
3,Point of Sale (POS) Systems,17831.556,2,536932572.1434,537055577.6772,99.9770963120182
3,Home Security Systems,17428.920100000003,6,536950001.0635,537055577.6772,99.98034158510065
3,Online Payment Gateways,15810.297400000001,27,536965811.3609,537055577.6772,99.98328546987852
3,Digital Asset Management,15105.2274,60,536980916.5883,537055577.6772,99.9860980702923
3,Shopping Cart Solutions,12558.0529,7,536993474.6412,537055577.6772,99.98843638562165
3,ERP Implementation,12325.9166,3,537005800.5578,537055577.6772,99.99073147706329
3,Inventory Management Solutions,11820.1,1,537017620.6578,537055577.6772,99.99293238521716
3,Digital Coupons and Vouchers,10395.0,1,537028015.6578,537055577.6772,99.99486793908385
3,Order Management Systems,9031.7505,31,537037047.4083,537055577.6772,99.99654965525541
3,Virtual Reality Services,5983.8281,7,537043031.2364,537055577.6772,99.99766384684911
3,Augmented Reality Services,4814.136,1,537047845.3724,537055577.6772,99.99856024122617
3,Marketplace Solutions,3110.1787999999997,2,537050955.5512,537055577.6772,99.99913935797484
3,Affiliate Marketing Programs,2926.011,1,537053881.5622,537055577.6772,99.99968418259292
3,Mixed Reality Solutions,887.85,2,537054769.4122,537055577.6772,99.9998495006786
3,Digital Twins,535.5824,1,537055304.9946,537055577.6772,99.99994922637224
3,5G-Enabled Services,272.6826,1,537055577.6772,537055577.6772,100.0
4,Network Infrastructure Services,8667135.7804,217,8667135.7804,76263276.34290001,11.364756664046597
4,Carrier Services,5556835.8252,187,14223971.6056,76263276.34290001,18.65114152930597
4,Network Equipment Sales,5035192.8881,161,19259164.4937,76263276.34290001,25.25352360565479
4,Network Monitoring Services,4078673.0349,164,23337837.5286,76263276.34290001,30.60167179766427
4,Wholesale Telecom Services,3976185.3116,294,27314022.8402,76263276.34290001,35.81543325963191
4,Network Maintenance Services,3687082.7007,147,31001105.5409,76263276.34290001,40.6501097612313
4,Mobile Plans (Prepaid),3316126.9681,280,34317232.509,76263276.34290001,44.99837163394421
4,Network Integration Services,2218861.8714,97,36536094.3804,76263276.34290001,47.90784782983095
4,Data Center Equipment - Servers,1964923.4603000002,138,38501017.8407,76263276.34290001,50.48434802038817
4,Network Consulting Services,1930780.0165,47,40431797.857200004,76263276.34290001,53.01607771925227
4,Mobile Device Management (MDM),1701887.5138,157,42133685.371,76263276.34290001,55.24767278756255
4,Network Design Services,1449628.2867,177,43583313.6577,76263276.34290001,57.148493675694986
4,Data Center Equipment - Rack Solutions,1183336.8936,111,44766650.551300004,76263276.34290001,58.70014074666451
4,Interactive TV Services,1067239.4237000002,49,45833889.975,76263276.34290001,60.09955534682069
4,Network switches,938543.9377,76,46772433.9127,76263276.34290001,61.33021836407693
4,Platform as a Service (PaaS),924229.9131,99,47696663.8258,76263276.34290001,62.542112158076044
4,Over-the-Top (OTT) Services,857677.9566,131,48554341.782400005,76263276.34290001,63.66673989206384
4,Broadband Internet (Fiber),835487.2237999999,45,49389829.0062,76263276.34290001,64.76227009200362
4,Kids Entertainment Packages,813631.8937,106,50203460.899900004,76263276.34290001,65.82914255371335
4,Mobile TV Services,752961.0832,180,50956421.983100004,76263276.34290001,66.8164605910535
4,Hybrid Cloud Services,741710.3687,21,51698132.3518,76263276.34290001,67.78902616162388
4,Data Backup Services,734766.6219,76,52432898.9737,76263276.34290001,68.75248676433428
4,International TV Channels,729143.5306,46,53162042.5043,76263276.34290001,69.70857410488017
4,Enterprise Mobility Management,715709.3886,50,53877751.8929,76263276.34290001,70.64704596567721
4,Mobile Plans (Postpaid),713167.9175,27,54590919.8104,76263276.34290001,71.58218532986268
4,Cloud PBX Services,596991.0322,79,55187910.8426,76263276.34290001,72.3649880900218
4,Cybersecurity Solutions,595974.4798,153,55783885.3224,76263276.34290001,73.14645789879364
4,Predictive Analytics,591838.7254,176,56375724.047800004,76263276.34290001,73.92250471159898
4,Fiber Optic Installation,554272.7992,126,56929996.847,76263276.34290001,74.64929331258674
4,Network Security Solutions,529480.3737,164,57459477.2207,76263276.34290001,75.34357291751654
4,Local TV Channels,526267.9144,77,57985745.1351,76263276.34290001,76.03364019450285
4,Data Analytics Services,525270.6805,117,58511015.8156,76263276.34290001,76.72239985142899
4,Machine Learning Solutions,509725.0434,108,59020740.859,76263276.34290001,77.39077533677812
4,Application Hosting Services,497891.1439,182,59518632.002900004,76263276.34290001,78.04363365571704
4,Managed IT Services,491628.1257,101,60010260.1286,76263276.34290001,78.68827961019913
4,Telematics Services,482320.3995,62,60492580.5281,76263276.34290001,79.32072083568669
4,Public Cloud Services,465432.7413,150,60958013.2694,76263276.34290001,79.93101816832066
4,Cloud Strategy and Migration,444943.64040000003,81,61402956.9098,76263276.34290001,80.5144492268021
4,Fleet Management Solutions,408311.09599999996,63,61811268.0058,76263276.34290001,81.04984596764513
4,Cloud-native Development,405620.339,114,62216888.3448,76263276.34290001,81.58171446117302
4,Secure Messaging Services,381544.8467,57,62598433.1915,76263276.34290001,82.08201403522288
4,Business Communication Solutions,355537.1532,9,62953970.3447,76263276.34290001,82.54821109657311
4,Smart TV Services,330799.9395,172,63284770.2842,76263276.34290001,82.98197155817803
4,Wi-Fi Hotspots,319310.7687,64,63604081.0529,76263276.34290001,83.40066687788118
4,Digital Strategy Development,304939.6141,97,63909020.667,76263276.34290001,83.80051806278034
4,Contact Center Solutions,304686.0043,58,64213706.6713,76263276.34290001,84.2000367025645
4,Premium TV Channels,302723.7714,166,64516430.4427,76263276.34290001,84.59698237014751
4,Infrastructure as a Service (IaaS),285423.7099,55,64801854.1526,76263276.34290001,84.97124338224546
4,Smart City Solutions,283346.5948,103,65085200.7474,76263276.34290001,85.34278078319059
4,Educational TV Channels,275164.0365,99,65360364.7839,76263276.34290001,85.70358882828792
4,IoT Solutions Implementation,264701.56799999997,25,65625066.351900004,76263276.34290001,86.05067799189773
4,Penetration Testing Services,262269.35839999997,34,65887335.7103,76263276.34290001,86.39457792772104
4,Billing and Invoicing Services,244918.4339,72,66132254.144200005,76263276.34290001,86.71572651409805
4,Webinar Hosting Services,237134.9578,40,66369389.102,76263276.34290001,87.02666904000498
4,Data Warehousing,233807.53459999998,45,66603196.6366,76263276.34290001,87.33324849188787
4,Blogging Platforms,233372.2617,30,66836568.8983,76263276.34290001,87.6392571934426
4,Digital ID Services,232919.5072,12,67069488.4055,76263276.34290001,87.94467222197183
4,Remote Work Solutions,228660.9128,38,67298149.3183,76263276.34290001,88.2445031809407
4,Environmental Monitoring Services,223880.84120000002,37,67522030.1595,76263276.34290001,88.5380662848826
4,Big Data Solutions,217645.6066,54,67739675.7661,76263276.34290001,88.82345345553261
4,Identity Verification Services,214961.6868,39,67954637.4529,76263276.34290001,89.10532134412618
4,Digital Workspace Solutions,196969.1159,69,68151606.5688,76263276.34290001,89.36359652629167
4,Access Control Solutions,195730.99240000002,45,68347337.56120001,76263276.34290001,89.62024822260739
4,Data Add-Ons,188741.7103,24,68536079.2715,76263276.34290001,89.86773524303301
4,Workforce Management Solutions,188609.1699,51,68724688.4414,76263276.34290001,90.1150484702434
4,IoT Strategy and Consulting,179409.2904,50,68904097.7318,76263276.34290001,90.35029838213195
4,Unified Communications,178791.5563,18,69082889.2881,76263276.34290001,90.58473829197283
4,Telecom Expense Management,178640.1802,64,69261529.4683,76263276.34290001,90.81897971034147
4,Movie Subscription Packages,177618.7066,54,69439148.1749,76263276.34290001,91.05188172441358
4,Group Mobile Plans,176806.1597,70,69615954.3346,76263276.34290001,91.28371828871884
4,Online Publishing Platforms,174865.3604,58,69790819.69500001,76263276.34290001,91.5130099855688
4,Managed Wi-Fi Services,174435.07570000002,94,69965254.77070001,76263276.34290001,91.74173747285336
4,Cloud and Hosting Services,170982.8712,17,70136237.6419,76263276.34290001,91.96593826699602
4,Field Service Management,170444.3419,54,70306681.9838,76263276.34290001,92.18943291615538
4,Video Conferencing Services,168498.00749999998,89,70475179.9913,76263276.34290001,92.41037543997561
4,4G Services,163405.2226,24,70638585.2139,76263276.34290001,92.62464006436086
4,Telemetry Services,159189.4683,18,70797774.6822,76263276.34290001,92.83337679314268
4,SMS Marketing Services,155578.852,6,70953353.5342,76263276.34290001,93.0373791117691
4,Cloud Storage Services,149338.3559,42,71102691.8901,76263276.34290001,93.23319859797704
4,Sports Subscription Packages,146973.9436,11,71249665.8337,76263276.34290001,93.42591775541156
4,Online Communities,145274.0699,22,71394939.9036,76263276.34290001,93.61640795838528
4,Server Management Services,145037.2968,56,71539977.2004,76263276.34290001,93.80658769331808
4,Artificial Intelligence (AI) Solutions,144787.9214,22,71684765.1218,76263276.34290001,93.99644043548065
4,Enterprise networking equipment,139974.4603,12,71824739.5821,76263276.34290001,94.17998154073113
4,Asset Tracking Solutions,136382.2486,51,71961121.8307,76263276.34290001,94.35881236880464
4,Family Mobile Plans,133904.4331,95,72095026.2638,76263276.34290001,94.53439416848754
4,TV and Entertainment Packages,130354.7132,7,72225380.977,76263276.34290001,94.705321408243
4,Project Management Tools,127405.6558,6,72352786.6328,76263276.34290001,94.87238170503271
4,Robotics Process Automation (RPA),119299.5605,34,72472086.1933,76263276.34290001,95.02881290786169
4,Teleconferencing Services,119102.8686,82,72591189.0619,76263276.34290001,95.18498619900708
4,Online Tutoring Services,116370.3507,27,72707559.4126,76263276.34290001,95.33757648397825
4,GPS Tracking Services,110191.42,22,72817750.8326,76263276.34290001,95.48206466398321
4,Online Health Services,109315.0469,88,72927065.8795,76263276.34290001,95.6254037023016
4,Telemedicine Services,107323.7072,46,73034389.5867,76263276.34290001,95.7661316022117
4,Crowdsourcing Platforms,103805.15909999999,20,73138194.7458,76263276.34290001,95.90224581612675
4,Mobile Banking Services,95253.2651,106,73233448.0109,76263276.34290001,96.02714638382818
4,Merchant Services,90686.91,7,73324134.9209,76263276.34290001,96.14605933164366
4,Remote Learning Platforms,86395.3144,81,73410530.2353,76263276.34290001,96.25934493717094
4,Audiobook Services,84681.632,1,73495211.8673,76263276.34290001,96.37038348161958
4,Encrypted Communication Services,84263.3199,11,73579475.1872,76263276.34290001,96.48087351553987
4,Professional Networking Platforms,81937.7098,39,73661412.897,76263276.34290001,96.58831409995902
4,Game Development Services,80403.8606,15,73741816.7576,76263276.34290001,96.69374342906164
4,Learning Management Systems (LMS),80216.9488,22,73822033.7064,76263276.34290001,96.79892767060842
4,Help Desk Services,76691.5456,19,73898725.252,76263276.34290001,96.89948923743015
4,News Subscription Packages,75251.3739,11,73973976.6259,76263276.34290001,96.99816238328563
4,Media Distribution Services,75149.28970000001,14,74049125.9156,76263276.34290001,97.09670167152983
4,Virtual Event Hosting,74182.3232,57,74123308.2388,76263276.34290001,97.19397302775435
4,Virtual Classrooms,72344.47379999999,28,74195652.71260001,76263276.34290001,97.28883450928149
4,CRM (Customer Relationship Management),69832.5458,96,74265485.25840001,76263276.34290001,97.38040223250127
4,Client Communication Management,69146.7881,6,74334632.0465,76263276.34290001,97.47107075792508
4,Crowdfunding Platforms,68537.21919999999,28,74403169.2657,76263276.34290001,97.56093998789605
4,Donation Management Platforms,65970.3628,28,74469139.6285,76263276.34290001,97.64744343485442
4,Multiplayer Gaming Platforms,63044.6794,95,74532184.3079,76263276.34290001,97.73011058793676
4,Software as a Service (SaaS),62427.0965,9,74594611.4044,76263276.34290001,97.81196793723201
4,Web Conferencing Services,61473.6797,27,74656085.08410001,76263276.34290001,97.89257512151242
4,Customer Loyalty Programs,58728.1505,24,74714813.23460001,76263276.34290001,97.96958223858925
4,Music Download Services,51785.258,12,74766598.4926,76263276.34290001,98.03748550800447
4,Grant Management Solutions,48542.0897,15,74815140.5823,76263276.34290001,98.10113618238903
4,AR Game Development,47441.826199999996,28,74862582.4085,76263276.34290001,98.1633441394491
4,5G Services,46570.4625,24,74909152.871,76263276.34290001,98.22440952338384
4,Private Cloud Services,43498.4032,13,74952651.2742,76263276.34290001,98.28144667846804
4,Social Networking Platforms,43288.635,52,74995939.9092,76263276.34290001,98.33820877560817
4,Task Management Tools,42575.6558,15,75038515.565,76263276.34290001,98.39403598083938
4,Email Marketing Services,42408.6571,16,75080924.2221,76263276.34290001,98.44964420950939
4,Remote Desktop Services,38979.5976,5,75119903.8197,76263276.34290001,98.50075609385165
4,In-App Advertising Services,38729.7457,9,75158633.5654,76263276.34290001,98.55154036061441
4,Social Media Management,38659.7995,19,75197293.36490001,76263276.34290001,98.60223291062522
4,Programmatic Advertising,37766.5001,28,75235059.865,76263276.34290001,98.65175412438762
4,Analytics and Reporting Services,36753.313,4,75271813.178,76263276.34290001,98.69994679950265
4,Mobile Device Repair Services,33253.1904,27,75305066.36840001,76263276.34290001,98.74354994900608
4,Feedback Management Services,33083.566999999995,2,75338149.9354,76263276.34290001,98.78693068031801
4,Disaster Recovery Services,32358.888199999998,4,75370508.8236,76263276.34290001,98.82936117865447
4,VR Game Development,32267.8715,61,75402776.6951,76263276.34290001,98.87167233160692
4,Fraud Detection Services,31422.415,6,75434199.1101,76263276.34290001,98.91287488217493
4,Call Center Outsourcing,30318.1783,11,75464517.2884,76263276.34290001,98.9526295055715
4,Online Reputation Management,29963.6225,21,75494480.9109,76263276.34290001,98.99191921870325
4,Chatbot Development,29144.917699999998,12,75523625.8286,76263276.34290001,99.03013540753962
4,Pay-Per-View (PPV) Services,26861.636,13,75550487.4646,76263276.34290001,99.0653576498666
4,Social Media Advertising,26836.9626,6,75577324.4272,76263276.34290001,99.10054753926939
4,Mobile Payment Solutions,26187.3725,16,75603511.7997,76263276.34290001,99.13488565553685
4,Forum Hosting Services,26056.788800000002,10,75629568.58850001,76263276.34290001,99.16905254430628
4,Mobile Advertising Solutions,25896.7527,24,75655465.3412,76263276.34290001,99.20300958620354
4,Educational Content Services,25843.823200000003,24,75681309.1644,76263276.34290001,99.2368972244474
4,Online Gaming Services,25363.7614,8,75706672.9258,76263276.34290001,99.27015538304784
4,Research Databases,25087.928,22,75731760.8538,76263276.34290001,99.30305185590221
4,Live Streaming Services,24836.0577,16,75756596.9115,76263276.34290001,99.33561806455596
4,Microblogging Services,24721.3166,49,75781318.2281,76263276.34290001,99.36803381927496
4,Cloud Gaming Services,23011.9369,26,75804330.165,76263276.34290001,99.39820815481825
4,Customer Support Services,22554.687,27,75826884.852,76263276.34290001,99.4277829227558
4,Mobile Wallet Services,22396.8302,18,75849281.6822,76263276.34290001,99.45715070142204
4,Internet of Things (IoT) Solutions,21493.603900000002,7,75870775.2861,76263276.34290001,99.48533412722105
4,Push-to-Talk Services,21117.7552,4,75891893.0413,76263276.34290001,99.51302472250187
4,Video Download Services,20250.0318,13,75912143.0731,76263276.34290001,99.53957751799015
4,Other Financial Services,18445.0412,6,75930588.1143,76263276.34290001,99.56376352478728
4,Display Advertising Services,18274.8743,10,75948862.9886,76263276.34290001,99.58772640073012
4,Broadband Internet (DSL),17462.208,8,75966325.1966,76263276.34290001,99.6106236703432
4,eLearning Platforms,17031.9406,11,75983357.1372,76263276.34290001,99.63295675307546
4,Other Content and Media,16667.5938,16,76000024.731,76263276.34290001,99.65481208712256
4,Time Tracking Tools,16186.420600000001,8,76016211.1516,76263276.34290001,99.6760364842062
4,3G Services,15419.7827,2,76031630.9343,76263276.34290001,99.69625562956611
4,Search Engine Optimization (SEO),15286.639799999999,24,76046917.5741,76263276.34290001,99.7163001916844
4,International Roaming Plans,15156.2567,13,76062073.8308,76263276.34290001,99.73617378934082
4,eSports Services,13919.7541,11,76075993.5849,76263276.34290001,99.75442602654792
4,Retargeting Services,13120.7621,7,76089114.347,76263276.34290001,99.77163058781146
4,SIM Cards,11983.565,18,76101097.912,76263276.34290001,99.78734400267462
4,Technology Advisory,11965.8,1,76113063.712,76263276.34290001,99.80303412323302
4,E-book Services,10723.6283,3,76123787.3403,76263276.34290001,99.81709544975116
4,Content Marketing Services,9719.1906,10,76133506.5309,76263276.34290001,99.82983971024727
4,Fixed-Line Telephone Services,9149.9154,8,76142656.4463,76263276.34290001,99.84183751028782
4,Remote Workforce Solutions,6798.9495,2,76149455.3958,76263276.34290001,99.85075261310799
4,Digital Content Creation,6666.584,1,76156121.9798,76263276.34290001,99.85949415205005
4,Satellite Communication Services,6643.0917,3,76162765.0715,76263276.34290001,99.86820488678184
4,Marketplace Solutions,6355.2432,2,76169120.3147,76263276.34290001,99.87653818100254
4,Mobile Devices (Smartphones),6249.1701,6,76175369.4848,76263276.34290001,99.88473238717839
4,Wi-Fi Calling Services,6045.1585,2,76181414.6433,76263276.34290001,99.89265908373521
4,Mobile Devices (Tablets),5961.6952,9,76187376.33850001,76263276.34290001,99.90047633928192
4,AI-Powered Customer Support,5827.5586,7,76193203.8971,76263276.34290001,99.90811770860074
4,ERP Implementation,5732.1336,1,76198936.0307,76263276.34290001,99.91563395216497
4,Digital Advertising Solutions,5291.8435,8,76204227.8742,76263276.34290001,99.92257286661209
4,Search Engine Marketing (SEM),5213.0925,11,76209440.9667,76263276.34290001,99.92940851903877
4,Music Streaming Services,4874.279399999999,5,76214315.2461,76263276.34290001,99.93579990377036
4,Routers and Modems,4835.2699999999995,2,76219150.5161,76263276.34290001,99.94214013753933
4,Video on Demand (VoD),4802.786599999999,2,76223953.3027,76263276.34290001,99.9484377775442
4,Content Streaming Services (Video),4404.8557,8,76228358.1584,76263276.34290001,99.95421363181013
4,Data Center Equipment - Storage Solutions,3915.142,2,76232273.3004,76263276.34290001,99.95934735040676
4,Wearable Devices (Smartwatches),3774.235,5,76236047.5354,76263276.34290001,99.96429630510814
4,Shopping Cart Solutions,3746.4052,2,76239793.94060001,76263276.34290001,99.96920876806496
4,Website Hosting Services,3402.0658,3,76243196.0064,76263276.34290001,99.97366971698185
4,VoIP (Voice Over IP) Services,3135.1922999999997,4,76246331.1987,76263276.34290001,99.97778072879558
